TIME,GEO,NRG_BAL,SIEC,UNIT,Value,Flag and Footnotes
2015,Croatia,Gross electricity production,Electricity,Gigawatt-hour,11403,
2015,Croatia,Net electricity production,Electricity,Gigawatt-hour,10983,
2015,Italy,Gross electricity production,Electricity,Gigawatt-hour,282993.47,
2015,Italy,Net electricity production,Electricity,Gigawatt-hour,272428.42,
2015,Cyprus,Gross electricity production,Electricity,Gigawatt-hour,4534.52,
2015,Cyprus,Net electricity production,Electricity,Gigawatt-hour,4313.52,
2015,Latvia,Gross electricity production,Electricity,Gigawatt-hour,5533.49,
2015,Latvia,Net electricity production,Electricity,Gigawatt-hour,5092.57,
2015,Lithuania,Gross electricity production,Electricity,Gigawatt-hour,4933,
2015,Lithuania,Net electricity production,Electricity,Gigawatt-hour,4676,
2015,Luxembourg,Gross electricity production,Electricity,Gigawatt-hour,2766.08,
2015,Luxembourg,Net electricity production,Electricity,Gigawatt-hour,2737.79,
2015,Hungary,Gross electricity production,Electricity,Gigawatt-hour,30360,
2015,Hungary,Net electricity production,Electricity,Gigawatt-hour,28150,
2015,Malta,Gross electricity production,Electricity,Gigawatt-hour,1303,
2015,Malta,Net electricity production,Electricity,Gigawatt-hour,1239,
2015,Netherlands,Gross electricity production,Electricity,Gigawatt-hour,110231.18,
2015,Netherlands,Net electricity production,Electricity,Gigawatt-hour,105749.45,
2015,Austria,Gross electricity production,Electricity,Gigawatt-hour,65299.42,
2015,Austria,Net electricity production,Electricity,Gigawatt-hour,61927.73,
2015,Poland,Gross electricity production,Electricity,Gigawatt-hour,164944,
2015,Poland,Net electricity production,Electricity,Gigawatt-hour,150695,
2015,Portugal,Gross electricity production,Electricity,Gigawatt-hour,52420.05,
2015,Portugal,Net electricity production,Electricity,Gigawatt-hour,50939.93,
2015,Romania,Gross electricity production,Electricity,Gigawatt-hour,66296,
2015,Romania,Net electricity production,Electricity,Gigawatt-hour,61277,
2015,Slovenia,Gross electricity production,Electricity,Gigawatt-hour,15100,
2015,Slovenia,Net electricity production,Electricity,Gigawatt-hour,14187,
2015,Slovakia,Gross electricity production,Electricity,Gigawatt-hour,26903,
2015,Slovakia,Net electricity production,Electricity,Gigawatt-hour,24758,
2015,Finland,Gross electricity production,Electricity,Gigawatt-hour,68599,
2015,Finland,Net electricity production,Electricity,Gigawatt-hour,66155,
2015,Sweden,Gross electricity production,Electricity,Gigawatt-hour,162112,
2015,Sweden,Net electricity production,Electricity,Gigawatt-hour,159045,
2015,Iceland,Gross electricity production,Electricity,Gigawatt-hour,18799,
2015,Iceland,Net electricity production,Electricity,Gigawatt-hour,18558,
2015,Liechtenstein,Gross electricity production,Electricity,Gigawatt-hour,70,
2015,Liechtenstein,Net electricity production,Electricity,Gigawatt-hour,70,
2015,Norway,Gross electricity production,Electricity,Gigawatt-hour,144546,
2015,Norway,Net electricity production,Electricity,Gigawatt-hour,143904,
2015,United Kingdom,Gross electricity production,Electricity,Gigawatt-hour,338086.41,
2015,United Kingdom,Net electricity production,Electricity,Gigawatt-hour,327447.16,
2015,Montenegro,Gross electricity production,Electricity,Gigawatt-hour,3003,
2015,Montenegro,Net electricity production,Electricity,Gigawatt-hour,2872,
2015,North Macedonia,Gross electricity production,Electricity,Gigawatt-hour,5646,
2015,North Macedonia,Net electricity production,Electricity,Gigawatt-hour,5278,
2015,Albania,Gross electricity production,Electricity,Gigawatt-hour,5895,
2015,Albania,Net electricity production,Electricity,Gigawatt-hour,5866,
2015,Serbia,Gross electricity production,Electricity,Gigawatt-hour,38298,
2015,Serbia,Net electricity production,Electricity,Gigawatt-hour,35639,
2015,Turkey,Gross electricity production,Electricity,Gigawatt-hour,261783,
2015,Turkey,Net electricity production,Electricity,Gigawatt-hour,249900,
2015,Bosnia and Herzegovina,Gross electricity production,Electricity,Gigawatt-hour,16438,
2015,Bosnia and Herzegovina,Net electricity production,Electricity,Gigawatt-hour,15453,
2015,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Electricity,Gigawatt-hour,6119,
2015,Kosovo (under United Nations Security Council Resolution 1244/99),Net electricity production,Electricity,Gigawatt-hour,5501,
2015,Moldova,Gross electricity production,Electricity,Gigawatt-hour,939,
2015,Moldova,Net electricity production,Electricity,Gigawatt-hour,805,
2015,Ukraine,Gross electricity production,Electricity,Gigawatt-hour,163682,
2015,Ukraine,Net electricity production,Electricity,Gigawatt-hour,150650,
2015,Georgia,Gross electricity production,Electricity,Gigawatt-hour,10833,
2015,Georgia,Net electricity production,Electricity,Gigawatt-hour,10592,
2016,European Union - 27 countries (from 2020),Gross electricity production,Electricity,Gigawatt-hour,2928330.8,
2016,European Union - 27 countries (from 2020),Net electricity production,Electricity,Gigawatt-hour,2784106.77,
2016,European Union - 28 countries (2013-2020),Gross electricity production,Electricity,Gigawatt-hour,3267547.93,
2016,European Union - 28 countries (2013-2020),Net electricity production,Electricity,Gigawatt-hour,3108003.42,
2016,Euro area - 19 countries  (from 2015),Gross electricity production,Electricity,Gigawatt-hour,2336736.4,
2016,Euro area - 19 countries  (from 2015),Net electricity production,Electricity,Gigawatt-hour,2230784.7,
2016,Belgium,Gross electricity production,Electricity,Gigawatt-hour,85812.9,
2016,Belgium,Net electricity production,Electricity,Gigawatt-hour,82457,
2016,Bulgaria,Gross electricity production,Electricity,Gigawatt-hour,45277,
2016,Bulgaria,Net electricity production,Electricity,Gigawatt-hour,41221,
2016,Czech Republic,Gross electricity production,Electricity,Gigawatt-hour,83309,
2016,Czech Republic,Net electricity production,Electricity,Gigawatt-hour,76398,
2016,Denmark,Gross electricity production,Electricity,Gigawatt-hour,30538.41,
2016,Denmark,Net electricity production,Electricity,Gigawatt-hour,29081.07,
2016,Germany,Gross electricity production,Electricity,Gigawatt-hour,650449,
2016,Germany,Net electricity production,Electricity,Gigawatt-hour,614332,
2016,Estonia,Gross electricity production,Electricity,Gigawatt-hour,12169.92,
2016,Estonia,Net electricity production,Electricity,Gigawatt-hour,10433.68,
2016,Ireland,Gross electricity production,Electricity,Gigawatt-hour,30512.96,
2016,Ireland,Net electricity production,Electricity,Gigawatt-hour,29691.6,
2016,Greece,Gross electricity production,Electricity,Gigawatt-hour,54438.58,
2016,Greece,Net electricity production,Electricity,Gigawatt-hour,50227,
2016,Spain,Gross electricity production,Electricity,Gigawatt-hour,274771.77,
2016,Spain,Net electricity production,Electricity,Gigawatt-hour,264344,
2016,France,Gross electricity production,Electricity,Gigawatt-hour,564053.5,
2016,France,Net electricity production,Electricity,Gigawatt-hour,540419.77,
2016,Croatia,Gross electricity production,Electricity,Gigawatt-hour,12820,
2016,Croatia,Net electricity production,Electricity,Gigawatt-hour,12284,
2016,Italy,Gross electricity production,Electricity,Gigawatt-hour,289767.96,
2016,Italy,Net electricity production,Electricity,Gigawatt-hour,279702.62,
2016,Cyprus,Gross electricity production,Electricity,Gigawatt-hour,4887.64,
2016,Cyprus,Net electricity production,Electricity,Gigawatt-hour,4667.64,
2016,Latvia,Gross electricity production,Electricity,Gigawatt-hour,6424.41,
2016,Latvia,Net electricity production,Electricity,Gigawatt-hour,5926.58,
2016,Lithuania,Gross electricity production,Electricity,Gigawatt-hour,4266,
2016,Lithuania,Net electricity production,Electricity,Gigawatt-hour,4051,
2016,Luxembourg,Gross electricity production,Electricity,Gigawatt-hour,2197.58,
2016,Luxembourg,Net electricity production,Electricity,Gigawatt-hour,2167.69,
2016,Hungary,Gross electricity production,Electricity,Gigawatt-hour,31902,
2016,Hungary,Net electricity production,Electricity,Gigawatt-hour,29548,
2016,Malta,Gross electricity production,Electricity,Gigawatt-hour,857.08,
2016,Malta,Net electricity production,Electricity,Gigawatt-hour,806.54,
2016,Netherlands,Gross electricity production,Electricity,Gigawatt-hour,115168.65,
2016,Netherlands,Net electricity production,Electricity,Gigawatt-hour,110989.02,
2016,Austria,Gross electricity production,Electricity,Gigawatt-hour,68308.19,
2016,Austria,Net electricity production,Electricity,Gigawatt-hour,64960.51,
2016,Poland,Gross electricity production,Electricity,Gigawatt-hour,166635,
2016,Poland,Net electricity production,Electricity,Gigawatt-hour,152003,
2016,Portugal,Gross electricity production,Electricity,Gigawatt-hour,60329.26,
2016,Portugal,Net electricity production,Electricity,Gigawatt-hour,58862.05,
2016,Romania,Gross electricity production,Electricity,Gigawatt-hour,65103,
2016,Romania,Net electricity production,Electricity,Gigawatt-hour,60256,
2016,Slovenia,Gross electricity production,Electricity,Gigawatt-hour,16500,
2016,Slovenia,Net electricity production,Electricity,Gigawatt-hour,15546,
2016,Slovakia,Gross electricity production,Electricity,Gigawatt-hour,27064,
2016,Slovakia,Net electricity production,Electricity,Gigawatt-hour,24997,
2016,Finland,Gross electricity production,Electricity,Gigawatt-hour,68757,
2016,Finland,Net electricity production,Electricity,Gigawatt-hour,66203,
2016,Sweden,Gross electricity production,Electricity,Gigawatt-hour,156010,
2016,Sweden,Net electricity production,Electricity,Gigawatt-hour,152531,
2016,Iceland,Gross electricity production,Electricity,Gigawatt-hour,18550,
2016,Iceland,Net electricity production,Electricity,Gigawatt-hour,18172,
2016,Liechtenstein,Gross electricity production,Electricity,Gigawatt-hour,90,
2016,Liechtenstein,Net electricity production,Electricity,Gigawatt-hour,90,
2016,Norway,Gross electricity production,Electricity,Gigawatt-hour,149042,
2016,Norway,Net electricity production,Electricity,Gigawatt-hour,148479,
2016,United Kingdom,Gross electricity production,Electricity,Gigawatt-hour,339217.12,
2016,United Kingdom,Net electricity production,Electricity,Gigawatt-hour,323896.66,
2016,Montenegro,Gross electricity production,Electricity,Gigawatt-hour,3141,
2016,Montenegro,Net electricity production,Electricity,Gigawatt-hour,3023,
2016,North Macedonia,Gross electricity production,Electricity,Gigawatt-hour,5629.5,
2016,North Macedonia,Net electricity production,Electricity,Gigawatt-hour,5284.25,
2016,Albania,Gross electricity production,Electricity,Gigawatt-hour,7782,
2016,Albania,Net electricity production,Electricity,Gigawatt-hour,7720,
2016,Serbia,Gross electricity production,Electricity,Gigawatt-hour,39342,
2016,Serbia,Net electricity production,Electricity,Gigawatt-hour,36628,
2016,Turkey,Gross electricity production,Electricity,Gigawatt-hour,274408,
2016,Turkey,Net electricity production,Electricity,Gigawatt-hour,261937,
2016,Bosnia and Herzegovina,Gross electricity production,Electricity,Gigawatt-hour,17767,
2016,Bosnia and Herzegovina,Net electricity production,Electricity,Gigawatt-hour,16609,
2016,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Electricity,Gigawatt-hour,5981,
2016,Kosovo (under United Nations Security Council Resolution 1244/99),Net electricity production,Electricity,Gigawatt-hour,5551,
2016,Moldova,Gross electricity production,Electricity,Gigawatt-hour,906,
2016,Moldova,Net electricity production,Electricity,Gigawatt-hour,770,
2016,Ukraine,Gross electricity production,Electricity,Gigawatt-hour,164573,
2016,Ukraine,Net electricity production,Electricity,Gigawatt-hour,151889,
2016,Georgia,Gross electricity production,Electricity,Gigawatt-hour,11574,
2016,Georgia,Net electricity production,Electricity,Gigawatt-hour,11365,
2017,European Union - 27 countries (from 2020),Gross electricity production,Electricity,Gigawatt-hour,2961036.65,
2017,European Union - 27 countries (from 2020),Net electricity production,Electricity,Gigawatt-hour,2814907.16,
2017,European Union - 28 countries (2013-2020),Gross electricity production,Electricity,Gigawatt-hour,3298970.37,
2017,European Union - 28 countries (2013-2020),Net electricity production,Electricity,Gigawatt-hour,3137634.26,
2017,Euro area - 19 countries  (from 2015),Gross electricity production,Electricity,Gigawatt-hour,2353471.18,
2017,Euro area - 19 countries  (from 2015),Net electricity production,Electricity,Gigawatt-hour,2247059.12,
2017,Belgium,Gross electricity production,Electricity,Gigawatt-hour,86775.7,
2017,Belgium,Net electricity production,Electricity,Gigawatt-hour,83116.9,
2017,Bulgaria,Gross electricity production,Electricity,Gigawatt-hour,45612.79,
2017,Bulgaria,Net electricity production,Electricity,Gigawatt-hour,41351.3,
2017,Czech Republic,Gross electricity production,Electricity,Gigawatt-hour,87050.26,
2017,Czech Republic,Net electricity production,Electricity,Gigawatt-hour,79885.77,
2017,Denmark,Gross electricity production,Electricity,Gigawatt-hour,31022.55,
2017,Denmark,Net electricity production,Electricity,Gigawatt-hour,29638.3,
2017,Germany,Gross electricity production,Electricity,Gigawatt-hour,653723,
2017,Germany,Net electricity production,Electricity,Gigawatt-hour,619053,
2017,Estonia,Gross electricity production,Electricity,Gigawatt-hour,13160.46,
2017,Estonia,Net electricity production,Electricity,Gigawatt-hour,11248.49,
2017,Ireland,Gross electricity production,Electricity,Gigawatt-hour,30875.12,
2017,Ireland,Net electricity production,Electricity,Gigawatt-hour,30092.49,
2017,Greece,Gross electricity production,Electricity,Gigawatt-hour,55266.09,
2017,Greece,Net electricity production,Electricity,Gigawatt-hour,50589.22,
2017,Spain,Gross electricity production,Electricity,Gigawatt-hour,275726,
2017,Spain,Net electricity production,Electricity,Gigawatt-hour,264918,
2017,France,Gross electricity production,Electricity,Gigawatt-hour,561942.49,
2017,France,Net electricity production,Electricity,Gigawatt-hour,537849.21,
2017,Croatia,Gross electricity production,Electricity,Gigawatt-hour,11983.5,
2017,Croatia,Net electricity production,Electricity,Gigawatt-hour,11522.9,
2017,Italy,Gross electricity production,Electricity,Gigawatt-hour,295830.01,
2017,Italy,Net electricity production,Electricity,Gigawatt-hour,285265.65,
2017,Cyprus,Gross electricity production,Electricity,Gigawatt-hour,5004.37,
2017,Cyprus,Net electricity production,Electricity,Gigawatt-hour,4778.28,
2017,Latvia,Gross electricity production,Electricity,Gigawatt-hour,7531.19,
2017,Latvia,Net electricity production,Electricity,Gigawatt-hour,7024.86,
2017,Lithuania,Gross electricity production,Electricity,Gigawatt-hour,4187.2,
2017,Lithuania,Net electricity production,Electricity,Gigawatt-hour,3996.1,
2017,Luxembourg,Gross electricity production,Electricity,Gigawatt-hour,2235.14,
2017,Luxembourg,Net electricity production,Electricity,Gigawatt-hour,2204.81,
2017,Hungary,Gross electricity production,Electricity,Gigawatt-hour,32885,
2017,Hungary,Net electricity production,Electricity,Gigawatt-hour,30699,
2017,Malta,Gross electricity production,Electricity,Gigawatt-hour,1651.78,
2017,Malta,Net electricity production,Electricity,Gigawatt-hour,1602.52,
2017,Netherlands,Gross electricity production,Electricity,Gigawatt-hour,117219.28,
2017,Netherlands,Net electricity production,Electricity,Gigawatt-hour,113425.14,
2017,Austria,Gross electricity production,Electricity,Gigawatt-hour,71324.41,
2017,Austria,Net electricity production,Electricity,Gigawatt-hour,68093.6,
2017,Poland,Gross electricity production,Electricity,Gigawatt-hour,170465.35,
2017,Poland,Net electricity production,Electricity,Gigawatt-hour,154869.34,
2017,Portugal,Gross electricity production,Electricity,Gigawatt-hour,59431.72,
2017,Portugal,Net electricity production,Electricity,Gigawatt-hour,57668.98,
2017,Romania,Gross electricity production,Electricity,Gigawatt-hour,64296.02,
2017,Romania,Net electricity production,Electricity,Gigawatt-hour,59355.43,
2017,Slovenia,Gross electricity production,Electricity,Gigawatt-hour,16326.23,
2017,Slovenia,Net electricity production,Electricity,Gigawatt-hour,15396.88,
2017,Slovakia,Gross electricity production,Electricity,Gigawatt-hour,27738,
2017,Slovakia,Net electricity production,Electricity,Gigawatt-hour,25692,
2017,Finland,Gross electricity production,Electricity,Gigawatt-hour,67523,
2017,Finland,Net electricity production,Electricity,Gigawatt-hour,65043,
2017,Sweden,Gross electricity production,Electricity,Gigawatt-hour,164250,
2017,Sweden,Net electricity production,Electricity,Gigawatt-hour,160526,
2017,Iceland,Gross electricity production,Electricity,Gigawatt-hour,19238.53,
2017,Iceland,Net electricity production,Electricity,Gigawatt-hour,18846.3,
2017,Liechtenstein,Gross electricity production,Electricity,Gigawatt-hour,92,
2017,Liechtenstein,Net electricity production,Electricity,Gigawatt-hour,92,
2017,Norway,Gross electricity production,Electricity,Gigawatt-hour,149480,
2017,Norway,Net electricity production,Electricity,Gigawatt-hour,148763,
2017,United Kingdom,Gross electricity production,Electricity,Gigawatt-hour,337933.72,
2017,United Kingdom,Net electricity production,Electricity,Gigawatt-hour,322727.11,
2017,Montenegro,Gross electricity production,Electricity,Gigawatt-hour,2482.8,
2017,Montenegro,Net electricity production,Electricity,Gigawatt-hour,2363.8,
2017,North Macedonia,Gross electricity production,Electricity,Gigawatt-hour,5600.19,
2017,North Macedonia,Net electricity production,Electricity,Gigawatt-hour,5226.87,
2017,Albania,Gross electricity production,Electricity,Gigawatt-hour,4526.18,
2017,Albania,Net electricity production,Electricity,Gigawatt-hour,4497.81,
2017,Serbia,Gross electricity production,Electricity,Gigawatt-hour,37045.36,
2017,Serbia,Net electricity production,Electricity,Gigawatt-hour,34298.55,
2017,Turkey,Gross electricity production,Electricity,Gigawatt-hour,297277.52,
2017,Turkey,Net electricity production,Electricity,Gigawatt-hour,284257.52,
2017,Bosnia and Herzegovina,Gross electricity production,Electricity,Gigawatt-hour,16438,
2017,Bosnia and Herzegovina,Net electricity production,Electricity,Gigawatt-hour,15239,
2017,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Electricity,Gigawatt-hour,5918.34,
2017,Kosovo (under United Nations Security Council Resolution 1244/99),Net electricity production,Electricity,Gigawatt-hour,5301.28,
2017,Moldova,Gross electricity production,Electricity,Gigawatt-hour,896,
2017,Moldova,Net electricity production,Electricity,Gigawatt-hour,761,
2017,Ukraine,Gross electricity production,Electricity,Gigawatt-hour,156035.6,
2017,Ukraine,Net electricity production,Electricity,Gigawatt-hour,144905.8,
2017,Georgia,Gross electricity production,Electricity,Gigawatt-hour,11531.2,
2017,Georgia,Net electricity production,Electricity,Gigawatt-hour,11315.8,
2018,European Union - 27 countries (from 2020),Gross electricity production,Electricity,Gigawatt-hour,2945306.13,
2018,European Union - 27 countries (from 2020),Net electricity production,Electricity,Gigawatt-hour,2806019.99,
2018,European Union - 28 countries (2013-2020),Gross electricity production,Electricity,Gigawatt-hour,3277810.26,
2018,European Union - 28 countries (2013-2020),Net electricity production,Electricity,Gigawatt-hour,3123382.12,
2018,Euro area - 19 countries  (from 2015),Gross electricity production,Electricity,Gigawatt-hour,2336081.48,
2018,Euro area - 19 countries  (from 2015),Net electricity production,Electricity,Gigawatt-hour,2234970.34,
2018,Belgium,Gross electricity production,Electricity,Gigawatt-hour,75098.3,
2018,Belgium,Net electricity production,Electricity,Gigawatt-hour,71984.3,
2018,Bulgaria,Gross electricity production,Electricity,Gigawatt-hour,46837.67,
2018,Bulgaria,Net electricity production,Electricity,Gigawatt-hour,42714.42,
2018,Czech Republic,Gross electricity production,Electricity,Gigawatt-hour,88032.02,
2018,Czech Republic,Net electricity production,Electricity,Gigawatt-hour,80861.14,
2018,Denmark,Gross electricity production,Electricity,Gigawatt-hour,30368.33,
2018,Denmark,Net electricity production,Electricity,Gigawatt-hour,29314.3,
2018,Germany,Gross electricity production,Electricity,Gigawatt-hour,642900,
2018,Germany,Net electricity production,Electricity,Gigawatt-hour,608912,
2018,Estonia,Gross electricity production,Electricity,Gigawatt-hour,12364.17,
2018,Estonia,Net electricity production,Electricity,Gigawatt-hour,10932.8,
2018,Ireland,Gross electricity production,Electricity,Gigawatt-hour,31133.79,
2018,Ireland,Net electricity production,Electricity,Gigawatt-hour,30352.29,
2018,Greece,Gross electricity production,Electricity,Gigawatt-hour,53262.79,
2018,Greece,Net electricity production,Electricity,Gigawatt-hour,50781.19,
2018,Spain,Gross electricity production,Electricity,Gigawatt-hour,274452,
2018,Spain,Net electricity production,Electricity,Gigawatt-hour,263827,
2018,France,Gross electricity production,Electricity,Gigawatt-hour,581785.47,
2018,France,Net electricity production,Electricity,Gigawatt-hour,557797.81,
2018,Croatia,Gross electricity production,Electricity,Gigawatt-hour,13631.7,
2018,Croatia,Net electricity production,Electricity,Gigawatt-hour,13181.6,
2018,Italy,Gross electricity production,Electricity,Gigawatt-hour,289708.43,
2018,Italy,Net electricity production,Electricity,Gigawatt-hour,279844.62,
2018,Cyprus,Gross electricity production,Electricity,Gigawatt-hour,5060.57,
2018,Cyprus,Net electricity production,Electricity,Gigawatt-hour,4827.28,
2018,Latvia,Gross electricity production,Electricity,Gigawatt-hour,6724.88,
2018,Latvia,Net electricity production,Electricity,Gigawatt-hour,6203.23,
2018,Lithuania,Gross electricity production,Electricity,Gigawatt-hour,3511.1,
2018,Lithuania,Net electricity production,Electricity,Gigawatt-hour,3314.3,
2018,Luxembourg,Gross electricity production,Electricity,Gigawatt-hour,2200.92,
2018,Luxembourg,Net electricity production,Electricity,Gigawatt-hour,2171.4,
2018,Hungary,Gross electricity production,Electricity,Gigawatt-hour,32039,
2018,Hungary,Net electricity production,Electricity,Gigawatt-hour,29866,
2018,Malta,Gross electricity production,Electricity,Gigawatt-hour,1961.32,
2018,Malta,Net electricity production,Electricity,Gigawatt-hour,1911.11,
2018,Netherlands,Gross electricity production,Electricity,Gigawatt-hour,114102.85,
2018,Netherlands,Net electricity production,Electricity,Gigawatt-hour,110692.11,
2018,Austria,Gross electricity production,Electricity,Gigawatt-hour,68617.89,
2018,Austria,Net electricity production,Electricity,Gigawatt-hour,65383.71,
2018,Poland,Gross electricity production,Electricity,Gigawatt-hour,170039.46,
2018,Poland,Net electricity production,Electricity,Gigawatt-hour,155259.67,
2018,Portugal,Gross electricity production,Electricity,Gigawatt-hour,59636.08,
2018,Portugal,Net electricity production,Electricity,Gigawatt-hour,58197.22,
2018,Romania,Gross electricity production,Electricity,Gigawatt-hour,64876.46,
2018,Romania,Net electricity production,Electricity,Gigawatt-hour,60175.52,
2018,Slovenia,Gross electricity production,Electricity,Gigawatt-hour,16326.94,
2018,Slovenia,Net electricity production,Electricity,Gigawatt-hour,15441.97,
2018,Slovakia,Gross electricity production,Electricity,Gigawatt-hour,26971,
2018,Slovakia,Net electricity production,Electricity,Gigawatt-hour,24863,
2018,Finland,Gross electricity production,Electricity,Gigawatt-hour,70263,
2018,Finland,Net electricity production,Electricity,Gigawatt-hour,67533,
2018,Sweden,Gross electricity production,Electricity,Gigawatt-hour,163400,
2018,Sweden,Net electricity production,Electricity,Gigawatt-hour,159677,
2018,Iceland,Gross electricity production,Electricity,Gigawatt-hour,19829.76,
2018,Iceland,Net electricity production,Electricity,Gigawatt-hour,19432.5,
2018,Liechtenstein,Gross electricity production,Electricity,Gigawatt-hour,89,
2018,Liechtenstein,Net electricity production,Electricity,Gigawatt-hour,89,
2018,Norway,Gross electricity production,Electricity,Gigawatt-hour,146890.77,
2018,Norway,Net electricity production,Electricity,Gigawatt-hour,146237.6,
2018,United Kingdom,Gross electricity production,Electricity,Gigawatt-hour,332504.13,
2018,United Kingdom,Net electricity production,Electricity,Gigawatt-hour,317362.13,
2018,Montenegro,Gross electricity production,Electricity,Gigawatt-hour,3810.7,
2018,Montenegro,Net electricity production,Electricity,Gigawatt-hour,3677,
2018,North Macedonia,Gross electricity production,Electricity,Gigawatt-hour,5607.17,
2018,North Macedonia,Net electricity production,Electricity,Gigawatt-hour,5282.75,
2018,Albania,Gross electricity production,Electricity,Gigawatt-hour,8553.49,
2018,Albania,Net electricity production,Electricity,Gigawatt-hour,8508.25,
2018,Serbia,Gross electricity production,Electricity,Gigawatt-hour,37425.75,
2018,Serbia,Net electricity production,Electricity,Gigawatt-hour,34783.41,
2018,Turkey,Gross electricity production,Electricity,Gigawatt-hour,304801.88,
2018,Turkey,Net electricity production,Electricity,Gigawatt-hour,290502.16,
2018,Bosnia and Herzegovina,Gross electricity production,Electricity,Gigawatt-hour,19160,
2018,Bosnia and Herzegovina,Net electricity production,Electricity,Gigawatt-hour,17912,
2018,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Electricity,Gigawatt-hour,5915.21,
2018,Kosovo (under United Nations Security Council Resolution 1244/99),Net electricity production,Electricity,Gigawatt-hour,5380.57,
2018,Moldova,Gross electricity production,Electricity,Gigawatt-hour,954,
2018,Moldova,Net electricity production,Electricity,Gigawatt-hour,822,
2018,Ukraine,Gross electricity production,Electricity,Gigawatt-hour,159833,
2018,Ukraine,Net electricity production,Electricity,Gigawatt-hour,147093.2,
2018,Georgia,Gross electricity production,Electricity,Gigawatt-hour,12148.6,
2018,Georgia,Net electricity production,Electricity,Gigawatt-hour,11933.7,
2019,European Union - 27 countries (from 2020),Gross electricity production,Electricity,Gigawatt-hour,2908932.29,
2019,European Union - 27 countries (from 2020),Net electricity production,Electricity,Gigawatt-hour,2778473.8,
2019,European Union - 28 countries (2013-2020),Gross electricity production,Electricity,Gigawatt-hour,3231776.22,
2019,European Union - 28 countries (2013-2020),Net electricity production,Electricity,Gigawatt-hour,3088812.3,
2019,Euro area - 19 countries  (from 2015),Gross electricity production,Electricity,Gigawatt-hour,2309109.55,
2019,Euro area - 19 countries  (from 2015),Net electricity production,Electricity,Gigawatt-hour,2212870.35,
2019,Belgium,Gross electricity production,Electricity,Gigawatt-hour,93746,
2019,Belgium,Net electricity production,Electricity,Gigawatt-hour,89890.6,
2019,Bulgaria,Gross electricity production,Electricity,Gigawatt-hour,44301.77,
2019,Bulgaria,Net electricity production,Electricity,Gigawatt-hour,40346.14,
2019,Czech Republic,Gross electricity production,Electricity,Gigawatt-hour,87030.61,
2019,Czech Republic,Net electricity production,Electricity,Gigawatt-hour,80116.43,
2019,Denmark,Gross electricity production,Electricity,Gigawatt-hour,29525.77,
2019,Denmark,Net electricity production,Electricity,Gigawatt-hour,28692.61,
2019,Germany,Gross electricity production,Electricity,Gigawatt-hour,609065,
2019,Germany,Net electricity production,Electricity,Gigawatt-hour,578863,
2019,Estonia,Gross electricity production,Electricity,Gigawatt-hour,7615.59,
2019,Estonia,Net electricity production,Electricity,Gigawatt-hour,6600.1,
2019,Ireland,Gross electricity production,Electricity,Gigawatt-hour,30940.94,
2019,Ireland,Net electricity production,Electricity,Gigawatt-hour,30209.94,
2019,Greece,Gross electricity production,Electricity,Gigawatt-hour,48626.17,
2019,Greece,Net electricity production,Electricity,Gigawatt-hour,45557,
2019,Spain,Gross electricity production,Electricity,Gigawatt-hour,273257,
2019,Spain,Net electricity production,Electricity,Gigawatt-hour,263796,
2019,France,Gross electricity production,Electricity,Gigawatt-hour,570844.57,
2019,France,Net electricity production,Electricity,Gigawatt-hour,546974.83,
2019,Croatia,Gross electricity production,Electricity,Gigawatt-hour,12760.3,
2019,Croatia,Net electricity production,Electricity,Gigawatt-hour,12250.1,
2019,Italy,Gross electricity production,Electricity,Gigawatt-hour,293853.21,
2019,Italy,Net electricity production,Electricity,Gigawatt-hour,283950.06,
2019,Cyprus,Gross electricity production,Electricity,Gigawatt-hour,5141.49,
2019,Cyprus,Net electricity production,Electricity,Gigawatt-hour,4913.79,
2019,Latvia,Gross electricity production,Electricity,Gigawatt-hour,6438.39,
2019,Latvia,Net electricity production,Electricity,Gigawatt-hour,5962.66,
2019,Lithuania,Gross electricity production,Electricity,Gigawatt-hour,3971.6,
2019,Lithuania,Net electricity production,Electricity,Gigawatt-hour,3764.6,
2019,Luxembourg,Gross electricity production,Electricity,Gigawatt-hour,1907.97,
2019,Luxembourg,Net electricity production,Electricity,Gigawatt-hour,1876.93,
2019,Hungary,Gross electricity production,Electricity,Gigawatt-hour,34154,
2019,Hungary,Net electricity production,Electricity,Gigawatt-hour,32013,
2019,Malta,Gross electricity production,Electricity,Gigawatt-hour,2076.04,
2019,Malta,Net electricity production,Electricity,Gigawatt-hour,2017.42,
2019,Netherlands,Gross electricity production,Electricity,Gigawatt-hour,121061.55,
2019,Netherlands,Net electricity production,Electricity,Gigawatt-hour,117571.76,
2019,Austria,Gross electricity production,Electricity,Gigawatt-hour,74234.3,
2019,Austria,Net electricity production,Electricity,Gigawatt-hour,71101.13,
2019,Poland,Gross electricity production,Electricity,Gigawatt-hour,163988.5,
2019,Poland,Net electricity production,Electricity,Gigawatt-hour,151362.97,
2019,Portugal,Gross electricity production,Electricity,Gigawatt-hour,53154.17,
