TIME,GEO,NRG_BAL,SIEC,UNIT,Value,Flag and Footnotes
2018,Cyprus,Gross electricity production,Total,Gigawatt-hour,5060.57,
2018,Lithuania,Gross electricity production,Total,Gigawatt-hour,3279.40,
2018,Montenegro,Gross electricity production,Total,Gigawatt-hour,3810.70,
2018,Malta,Gross electricity production,Total,Gigawatt-hour,1961.32,
2018,Luxembourg,Gross electricity production,Total,Gigawatt-hour,2200.92,
2018,Moldova,Gross electricity production,Total,Gigawatt-hour,954.00,
2019,European Union - 28 countries (2013-2020),Gross electricity production,Total,Gigawatt-hour,3227443.94,
2019,European Union - 27 countries (from 2020),Gross electricity production,Total,Gigawatt-hour,2904012.17,
2019,Euro area - 19 countries  (from 2015),Gross electricity production,Total,Gigawatt-hour,2304692.95,
2019,Germany,Gross electricity production,Total,Gigawatt-hour,607578.00,
2019,France,Gross electricity production,Total,Gigawatt-hour,570286.23,
2019,United Kingdom,Gross electricity production,Total,Gigawatt-hour,323431.77,
2019,Turkey,Gross electricity production,Total,Gigawatt-hour,302796.10,
2019,Italy,Gross electricity production,Total,Gigawatt-hour,293203.14,
2019,Spain,Gross electricity production,Total,Gigawatt-hour,273118.00,
2019,Sweden,Gross electricity production,Total,Gigawatt-hour,168439.00,
2019,Poland,Gross electricity production,Total,Gigawatt-hour,163751.08,
2019,Ukraine,Gross electricity production,Total,Gigawatt-hour,154011.90,
2019,Norway,Gross electricity production,Total,Gigawatt-hour,134963.63,
2019,Netherlands,Gross electricity production,Total,Gigawatt-hour,120447.28,
2019,Belgium,Gross electricity production,Total,Gigawatt-hour,93310.20,
2019,Czech Republic,Gross electricity production,Total,Gigawatt-hour,86906.49,
2019,Austria,Gross electricity production,Total,Gigawatt-hour,74221.53,
2019,Finland,Gross electricity production,Total,Gigawatt-hour,68379.15,
2019,Romania,Gross electricity production,Total,Gigawatt-hour,59622.81,
2019,Portugal,Gross electricity production,Total,Gigawatt-hour,53154.17,
2019,Greece,Gross electricity production,Total,Gigawatt-hour,48625.99,
2019,Bulgaria,Gross electricity production,Total,Gigawatt-hour,44270.78,
2019,Serbia,Gross electricity production,Total,Gigawatt-hour,37600.03,
2019,Hungary,Gross electricity production,Total,Gigawatt-hour,34043.00,
2019,Ireland,Gross electricity production,Total,Gigawatt-hour,30940.94,
2019,Denmark,Gross electricity production,Total,Gigawatt-hour,29525.77,
2019,Slovakia,Gross electricity production,Total,Gigawatt-hour,28401.00,
2019,Iceland,Gross electricity production,Total,Gigawatt-hour,19488.84,
2019,Bosnia and Herzegovina,Gross electricity production,Total,Gigawatt-hour,17493.00,
2019,Slovenia,Gross electricity production,Total,Gigawatt-hour,16099.56,
2019,Croatia,Gross electricity production,Total,Gigawatt-hour,12760.30,
2019,Georgia,Gross electricity production,Total,Gigawatt-hour,11856.80,
2019,Estonia,Gross electricity production,Total,Gigawatt-hour,7615.27,
2019,Latvia,Gross electricity production,Total,Gigawatt-hour,6438.39,
2019,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Total,Gigawatt-hour,6350.69,
2019,North Macedonia,Gross electricity production,Total,Gigawatt-hour,5869.77,
2019,Albania,Gross electricity production,Total,Gigawatt-hour,5206.04,
2019,Cyprus,Gross electricity production,Total,Gigawatt-hour,5141.49,
2019,Lithuania,Gross electricity production,Total,Gigawatt-hour,3748.60,
2019,Montenegro,Gross electricity production,Total,Gigawatt-hour,3431.30,
2019,Malta,Gross electricity production,Total,Gigawatt-hour,2076.04,
2019,Luxembourg,Gross electricity production,Total,Gigawatt-hour,1907.97,
2019,Moldova,Gross electricity production,Total,Gigawatt-hour,941.00,
