TIME,GEO,NRG_BAL,SIEC,UNIT,Value,Flag and Footnotes
2019,Moldova,Final consumption,Electricity,Gigawatt-hour,3860,
2019,Ukraine,Final consumption,Electricity,Gigawatt-hour,120219.4,
2019,Georgia,Final consumption,Electricity,Gigawatt-hour,12085.2,
2020,European Union - 27 countries (from 2020),Final consumption,Electricity,Gigawatt-hour,:,
2020,European Union - 28 countries (2013-2020),Final consumption,Electricity,Gigawatt-hour,:,
2020,Euro area - 19 countries  (from 2015),Final consumption,Electricity,Gigawatt-hour,:,
2020,Belgium,Final consumption,Electricity,Gigawatt-hour,:,
2020,Bulgaria,Final consumption,Electricity,Gigawatt-hour,:,
2020,Czech Republic,Final consumption,Electricity,Gigawatt-hour,:,
2020,Denmark,Final consumption,Electricity,Gigawatt-hour,:,
2020,Germany,Final consumption,Electricity,Gigawatt-hour,:,
2020,Estonia,Final consumption,Electricity,Gigawatt-hour,:,
2020,Ireland,Final consumption,Electricity,Gigawatt-hour,:,
2020,Greece,Final consumption,Electricity,Gigawatt-hour,:,
2020,Spain,Final consumption,Electricity,Gigawatt-hour,:,
2020,France,Final consumption,Electricity,Gigawatt-hour,:,
2020,Croatia,Final consumption,Electricity,Gigawatt-hour,:,
2020,Italy,Final consumption,Electricity,Gigawatt-hour,:,
2020,Cyprus,Final consumption,Electricity,Gigawatt-hour,:,
2020,Latvia,Final consumption,Electricity,Gigawatt-hour,:,
2020,Lithuania,Final consumption,Electricity,Gigawatt-hour,:,
2020,Luxembourg,Final consumption,Electricity,Gigawatt-hour,:,
2020,Hungary,Final consumption,Electricity,Gigawatt-hour,:,
2020,Malta,Final consumption,Electricity,Gigawatt-hour,:,
2020,Netherlands,Final consumption,Electricity,Gigawatt-hour,:,
2020,Austria,Final consumption,Electricity,Gigawatt-hour,:,
2020,Poland,Final consumption,Electricity,Gigawatt-hour,:,
2020,Portugal,Final consumption,Electricity,Gigawatt-hour,:,
2020,Romania,Final consumption,Electricity,Gigawatt-hour,:,
2020,Slovenia,Final consumption,Electricity,Gigawatt-hour,:,
2020,Slovakia,Final consumption,Electricity,Gigawatt-hour,:,
2020,Finland,Final consumption,Electricity,Gigawatt-hour,:,
2020,Sweden,Final consumption,Electricity,Gigawatt-hour,:,
2020,Iceland,Final consumption,Electricity,Gigawatt-hour,:,
2020,Liechtenstein,Final consumption,Electricity,Gigawatt-hour,:,
2020,Norway,Final consumption,Electricity,Gigawatt-hour,:,
2020,United Kingdom,Final consumption,Electricity,Gigawatt-hour,:,
2020,Montenegro,Final consumption,Electricity,Gigawatt-hour,:,
2020,North Macedonia,Final consumption,Electricity,Gigawatt-hour,:,
2020,Albania,Final consumption,Electricity,Gigawatt-hour,:,
2020,Serbia,Final consumption,Electricity,Gigawatt-hour,:,
2020,Turkey,Final consumption,Electricity,Gigawatt-hour,:,
2020,Bosnia and Herzegovina,Final consumption,Electricity,Gigawatt-hour,:,
2020,Kosovo (under United Nations Security Council Resolution 1244/99),Final consumption,Electricity,Gigawatt-hour,:,
2020,Moldova,Final consumption,Electricity,Gigawatt-hour,:,
2020,Ukraine,Final consumption,Electricity,Gigawatt-hour,:,
2020,Georgia,Final consumption,Electricity,Gigawatt-hour,:,
